2000  , 0.002400000113994 , 0.002431999891996
4000  , 0.002400000113994 , 0.002431999891996
6000  , 0.002431999891996 , 0.002400000113994
8000  , 0.002431999891996 , 0.002431999891996
10000 , 0.002431999891996 , 0.002400000113994
